id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1177911019005517824,Sat Sep 28 11:40:46 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @PacificiaTv: Hi, we're hosting a giveaway for the new iPhone 11 Pro, here's link if anyone wants to enter: https://t.co/bv6HmRntlJ

Goo…",Hi 're hosting giveaway new iPhone Pro 's link anyone wants enter Goo…,"Sentiment(polarity=0.16818181818181818, subjectivity=0.2772727272727273)",0.16818181818181818,0.2772727272727273,en,0,228,hackerpower_pt,False,,PacificiaTv,Portugal,
1177910981868998657,Sat Sep 28 11:40:37 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KTVTAMIL: Look for the answer inside your question - Rumi

Look for the answer inside yourself - #KTVAdmin 

Watch #Vaanam today at 4 P…",Look answer inside question Rumi Look answer inside Watch today P…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,37,thalastrappu,,"KTVAdmin, Vaanam",KTVTAMIL,,
1177910828516831232,Sat Sep 28 11:40:00 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @indiaistore: Just the right amount of everything.
#iPhone11 available now at your nearest Apple authorized re-seller with a cashback of…",Just right amount everything available nearest Apple authorized re-seller cashback of…,"Sentiment(polarity=0.34285714285714286, subjectivity=0.46785714285714286)",0.34285714285714286,0.46785714285714286,en,0,38,sarveshnaik5,,iPhone11,indiaistore,Bicholim,
1177910678520238081,Sat Sep 28 11:39:24 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Finally, the price I paid for my patience!!!!! Alhamdulillah ❤️ #iphone11 https://t.co/KLvNPXQCDR",Finally price I paid patience Alhamdulillah ️,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,8,0,imdious,False,iphone11,,🇸🇦 🇱🇰,
1177910671750529025,Sat Sep 28 11:39:23 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KTVTAMIL: Look for the answer inside your question - Rumi

Look for the answer inside yourself - #KTVAdmin 

Watch #Vaanam today at 4 P…",Look answer inside question Rumi Look answer inside Watch today P…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,37,krisstr1122,,"KTVAdmin, Vaanam",KTVTAMIL,,
1177910346394279938,Sat Sep 28 11:38:05 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @vectornator: Giveaway Alert!
Vectornator is coming to MacOS Catalina and we are giving away a brand new MacBook Pro 15!
Enter the givea…",Giveaway Alert Vectornator coming MacOS Catalina giving away brand new MacBook Pro Enter givea…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,441,JarWujt,,,vectornator,,
1177909819044515840,Sat Sep 28 11:36:00 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","When a man loves, he loves for real. When a woman loves she.. she.. she.. I mean she......., oh no! This my phone i… https://t.co/KnKDndAlqx",When man loves loves real When woman loves she.. she.. she.. I mean ... ... oh This phone i…,"Sentiment(polarity=-0.056249999999999994, subjectivity=0.49375)",-0.056249999999999994,0.49375,en,0,0,O_IceManni,,,,"Lekki, Nigeria",
1177909796588130304,Sat Sep 28 11:35:54 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @shsFoodie: Let's just end up the #appleday with a funny #joke😂😂
Have you already braught the new #iPhone11? 

#stayhungrystayfoodie #fo…",Let 's end funny Have already braught new …,"Sentiment(polarity=0.19318181818181818, subjectivity=0.7272727272727273)",0.19318181818181818,0.7272727272727273,en,0,4,feddisonford,,"appleday, joke, iPhone11, stayhungrystayfoodie",shsFoodie,,
1177909516232474625,Sat Sep 28 11:34:47 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @360_apple: The Best Free Video Editting App on iPhone 

https://t.co/83d1bjpL2X
Full app review tutorial and highlighted features 

#te…",The Best Free Video Editting App iPhone Full app review tutorial highlighted features …,"Sentiment(polarity=0.5833333333333334, subjectivity=0.55)",0.5833333333333334,0.55,en,0,0,MosabQadan,False,,360_apple,"Dubai, United Arab Emirates",
1177909481285525505,Sat Sep 28 11:34:39 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @MosabQadan: The Best Free Video Editting App on iPhone 

https://t.co/LszVYMFc2A
Full app review tutorial and highlighted features 

#t…",The Best Free Video Editting App iPhone Full app review tutorial highlighted features …,"Sentiment(polarity=0.5833333333333334, subjectivity=0.55)",0.5833333333333334,0.55,en,0,1,360_apple,False,,MosabQadan,"Dubai, United Arab Emirates",
1177909423223779328,Sat Sep 28 11:34:25 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Hk3ToN: #Wallpapers #Apple #Background  #iOS13 #wallpaper  #ios13gm #walls #free #lockscreen 

#iPhone11 #iPhone11Pro #iPhone11ProMax
#…",…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,5,AlexKareeno,,"Wallpapers, Apple, Background, iOS13, wallpaper, ios13gm, walls, free, lockscreen, iPhone11, iPhone11Pro, iPhone11ProMax",Hk3ToN,"New York, NY",
1177909414063423489,Sat Sep 28 11:34:23 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @mikejobson: iPhone 11 sold out before release date as it's given 3 each to every tech YouTuber that ever existed for an early unboxing…,iPhone sold release date 's given every tech YouTuber ever existed early unboxing…,"Sentiment(polarity=0.1, subjectivity=0.3)",0.1,0.3,en,0,653,EVkZfsOb6zW1zBK,,,mikejobson,,
1177909411752210432,Sat Sep 28 11:34:22 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KTVTAMIL: Look for the answer inside your question - Rumi

Look for the answer inside yourself - #KTVAdmin 

Watch #Vaanam today at 4 P…",Look answer inside question Rumi Look answer inside Watch today P…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,37,Osthi_Karthick,,"KTVAdmin, Vaanam",KTVTAMIL,"Tiruchirapalli, India",
1177909384292077572,Sat Sep 28 11:34:16 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @indiaistore: Just the right amount of everything.
#iPhone11 available now at your nearest Apple authorized re-seller with a cashback of…",Just right amount everything available nearest Apple authorized re-seller cashback of…,"Sentiment(polarity=0.34285714285714286, subjectivity=0.46785714285714286)",0.34285714285714286,0.46785714285714286,en,0,38,aksinhaster,,iPhone11,indiaistore,India,
1177909074496774144,Sat Sep 28 11:33:02 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @HashirrVK: Iphone bringing back the NOKIA CLASSIC 2700 theme from 10 Years back.
Good Job, Steve Job.
#iphone11 https://t.co/ZgMZZywfGP",Iphone bringing back NOKIA CLASSIC theme Years back Good Job Steve Job,"Sentiment(polarity=0.21666666666666665, subjectivity=0.19166666666666668)",0.21666666666666665,0.19166666666666668,en,0,3,c95646cc0750413,False,iphone11,HashirrVK,,
1177908874726141952,Sat Sep 28 11:32:14 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @KTVTAMIL: Look for the answer inside your question - Rumi

Look for the answer inside yourself - #KTVAdmin 

Watch #Vaanam today at 4 P…",Look answer inside question Rumi Look answer inside Watch today P…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,37,lepak4ever,,"KTVAdmin, Vaanam",KTVTAMIL,# asia,
1177908443799117825,Sat Sep 28 11:30:32 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KTVTAMIL: Look for the answer inside your question - Rumi

Look for the answer inside yourself - #KTVAdmin 

Watch #Vaanam today at 4 P…",Look answer inside question Rumi Look answer inside Watch today P…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,37,STR_360,,"KTVAdmin, Vaanam",KTVTAMIL,,
1177908372219162625,Sat Sep 28 11:30:15 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KTVTAMIL: Look for the answer inside your question - Rumi

Look for the answer inside yourself - #KTVAdmin 

Watch #Vaanam today at 4 P…",Look answer inside question Rumi Look answer inside Watch today P…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,37,DEEPU_S_GIRI,,"KTVAdmin, Vaanam",KTVTAMIL,"Chennai, India",
1177908005997862912,Sat Sep 28 11:28:47 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @mikejobson: iPhone 11 sold out before release date as it's given 3 each to every tech YouTuber that ever existed for an early unboxing…,iPhone sold release date 's given every tech YouTuber ever existed early unboxing…,"Sentiment(polarity=0.1, subjectivity=0.3)",0.1,0.3,en,0,653,KpUV61ztDatacBI,,,mikejobson,"Moscow, Russia",
1177907850653376512,Sat Sep 28 11:28:10 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","##Cashappgiveaway
#Cashapp
If you have PayPal account and you need some money. Like, Rt and Text me on Kik (Johnnys… https://t.co/FMI8yUU8sr",If PayPal account need money Like Rt Text Kik Johnnys…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,Johnnyspoil15,False,"Cashappgiveaway, Cashapp",,,
1177907462218764289,Sat Sep 28 11:26:38 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @RobertBeadles: iPhone 11 Promax Quick and dirty comparison, review and unboxing. Let me know how you like, love or hate your iPhone!
RE…",iPhone Promax Quick dirty comparison review unboxing Let know like love hate iPhone RE…,"Sentiment(polarity=-0.14166666666666666, subjectivity=0.7)",-0.14166666666666666,0.7,en,0,101,PogiPogs2,False,,RobertBeadles,,
1177907427854958595,Sat Sep 28 11:26:29 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,_JamieAGH,,"Apple, iPhone, iphone11",uibests,"Lagos, Nigeria",
1177907005572489216,Sat Sep 28 11:24:49 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @vectornator: Giveaway Alert!
Vectornator is coming to MacOS Catalina and we are giving away a brand new MacBook Pro 15!
Enter the givea…",Giveaway Alert Vectornator coming MacOS Catalina giving away brand new MacBook Pro Enter givea…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,441,Sarah73111603,,,vectornator,Sarasota Fl.,
1177906905597054978,Sat Sep 28 11:24:25 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @mikejobson: iPhone 11 sold out before release date as it's given 3 each to every tech YouTuber that ever existed for an early unboxing…,iPhone sold release date 's given every tech YouTuber ever existed early unboxing…,"Sentiment(polarity=0.1, subjectivity=0.3)",0.1,0.3,en,0,653,Natalia75457342,,,mikejobson,,
1177906729926791170,Sat Sep 28 11:23:43 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@UnboxTherapy You mean never buy an #iPhone11 🤣,You mean never buy 🤣,"Sentiment(polarity=-0.3125, subjectivity=0.6875)",-0.3125,0.6875,en,0,0,beingksrikanth,,iPhone11,UnboxTherapy,Bangalore,
1177906651380109312,Sat Sep 28 11:23:24 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,JAxKuyNeyr,,"Apple, iPhone, iphone11",uibests,อย่าสาระแนๆๆ,
1177906511873527808,Sat Sep 28 11:22:51 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @vectornator: Giveaway Alert!
Vectornator is coming to MacOS Catalina and we are giving away a brand new MacBook Pro 15!
Enter the givea…",Giveaway Alert Vectornator coming MacOS Catalina giving away brand new MacBook Pro Enter givea…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,441,Hannah_Marks,,,vectornator,"Hertfordshire, UK",
1177906369858375680,Sat Sep 28 11:22:17 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alexa ,can you please check my bank balance and let me know which Apple product can I afford ?

Alexa : Apple juice… https://t.co/kjoOrH3FgP",Alexa please check bank balance let know Apple product I afford Alexa Apple juice…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,2,0,neelshah31790,,,,"Ahmadabad, Gujarat","[[72.432575, 22.715561], [72.456028, 22.715561], [72.456028, 22.750881], [72.432575, 22.750881]]"
1177906337855885312,Sat Sep 28 11:22:10 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Imagine being so insecure that you need more cameras on your phone than followers on twitter #iphone11,Imagine insecure need cameras phone followers twitter,"Sentiment(polarity=-0.5, subjectivity=0.875)",-0.5,0.875,en,0,0,fraserbasil,,iphone11,,,
1177906296852533249,Sat Sep 28 11:22:00 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @vectornator: Giveaway Alert!
Vectornator is coming to MacOS Catalina and we are giving away a brand new MacBook Pro 15!
Enter the givea…",Giveaway Alert Vectornator coming MacOS Catalina giving away brand new MacBook Pro Enter givea…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,441,ItsBonnieAdams,,,vectornator,"New York, NY",
1177906141302382592,Sat Sep 28 11:21:23 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @TheBharatNagpal: I really miss 3D Touch on The new iPhones and iOS 13 ! It was one of the most useful features for me! #iOS13 #iPhone11…,I really miss D Touch The new iPhones iOS It one useful features …,"Sentiment(polarity=0.21212121212121213, subjectivity=0.21818181818181817)",0.21212121212121213,0.21818181818181817,en,0,10,ImAbhirajk,,"iOS13, iPhone11",TheBharatNagpal,India,
1177905807553257472,Sat Sep 28 11:20:03 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Someone asked me: if you are rich, why don't you have an iPhone?
😳
Me: I may have a high bank balance, but Don't ha… https://t.co/JMqo7eiovz",Someone asked rich n't iPhone Me I may high bank balance Do n't ha…,"Sentiment(polarity=0.2675, subjectivity=0.645)",0.2675,0.645,en,6,2,ishaanmeet,,,,EARTH,
1177905778885160960,Sat Sep 28 11:19:56 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @vectornator: Giveaway Alert!
Vectornator is coming to MacOS Catalina and we are giving away a brand new MacBook Pro 15!
Enter the givea…",Giveaway Alert Vectornator coming MacOS Catalina giving away brand new MacBook Pro Enter givea…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,441,Crypto143Ph,,,vectornator,"Cebu City, Central Visayas",
1177905504045162496,Sat Sep 28 11:18:51 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @PacificiaTv: Hi, we're hosting a giveaway for the new iPhone 11 Pro, here's link if anyone wants to enter: https://t.co/bv6HmRntlJ

Goo…",Hi 're hosting giveaway new iPhone Pro 's link anyone wants enter Goo…,"Sentiment(polarity=0.16818181818181818, subjectivity=0.2772727272727273)",0.16818181818181818,0.2772727272727273,en,0,228,isaac_wils,False,,PacificiaTv,,
1177905333705949185,Sat Sep 28 11:18:10 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Gadgets360: Looking to buy the iPhone 11 this weekend? Make sure you read our in-depth review before buying:
https://t.co/e9QVqfyrHb #i…",Looking buy iPhone weekend Make sure read in-depth review buying …,"Sentiment(polarity=0.5, subjectivity=0.8888888888888888)",0.5,0.8888888888888888,en,0,3,LrLjLb,False,,Gadgets360,"Kolkata, India",
1177905258535817216,Sat Sep 28 11:17:52 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @mikejobson: iPhone 11 sold out before release date as it's given 3 each to every tech YouTuber that ever existed for an early unboxing…,iPhone sold release date 's given every tech YouTuber ever existed early unboxing…,"Sentiment(polarity=0.1, subjectivity=0.3)",0.1,0.3,en,0,653,d9orbjBkBiK3rth,,,mikejobson,,
1177904278343573504,Sat Sep 28 11:13:59 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @TheBharatNagpal: I really miss 3D Touch on The new iPhones and iOS 13 ! It was one of the most useful features for me! #iOS13 #iPhone11…,I really miss D Touch The new iPhones iOS It one useful features …,"Sentiment(polarity=0.21212121212121213, subjectivity=0.21818181818181817)",0.21212121212121213,0.21818181818181817,en,0,10,Deejaysaikumar,,"iOS13, iPhone11",TheBharatNagpal,"Hyderabad, Telagana",
1177903687102017536,Sat Sep 28 11:11:38 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @vectornator: Giveaway Alert!
Vectornator is coming to MacOS Catalina and we are giving away a brand new MacBook Pro 15!
Enter the givea…",Giveaway Alert Vectornator coming MacOS Catalina giving away brand new MacBook Pro Enter givea…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,441,Chef_Hamm,,,vectornator,"London, England",
1177903595481714693,Sat Sep 28 11:11:16 +0000 2019,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Checked out coverage in a customers’ neighborhood, and just so happened they lived next to a lake, so I had to snap… https://t.co/D5JJ9Mx0Ls",Checked coverage customers ’ neighborhood happened lived next lake I snap…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,JoshInFlorida,False,,,"Florida, USA","[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]"
1177903371723763713,Sat Sep 28 11:10:22 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @indiaistore: Just the right amount of everything.
#iPhone11 available now at your nearest Apple authorized re-seller with a cashback of…",Just right amount everything available nearest Apple authorized re-seller cashback of…,"Sentiment(polarity=0.34285714285714286, subjectivity=0.46785714285714286)",0.34285714285714286,0.46785714285714286,en,0,38,LrLjLb,,iPhone11,indiaistore,"Kolkata, India",
1177903229725753345,Sat Sep 28 11:09:49 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @vectornator: Giveaway Alert!
Vectornator is coming to MacOS Catalina and we are giving away a brand new MacBook Pro 15!
Enter the givea…",Giveaway Alert Vectornator coming MacOS Catalina giving away brand new MacBook Pro Enter givea…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,441,Con467,,,vectornator,"Parma, Emilia Romagna",
1177903151304892417,Sat Sep 28 11:09:30 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Help me win a MacBook Pro from @Vectornator! 
enter the giveaway for a chance to win one too from #Vectornator.… https://t.co/WGHIfmvd1m",Help win MacBook Pro enter giveaway chance win one .…,"Sentiment(polarity=0.8, subjectivity=0.4)",0.8,0.4,en,0,0,ssleoss1,False,Vectornator,vectornator,"19.492152,-99.13665",
1177903145164386304,Sat Sep 28 11:09:28 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @kaebarros: The quality on this front camera did not come to play gurl #iPhone11 

Side note: my lips are naturally swollen when I first…",The quality front camera come play gurl Side note lips naturally swollen I first…,"Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.4,en,0,6,KSukaretto,,iPhone11,kaebarros,Wade County,
1177902866343825408,Sat Sep 28 11:08:22 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @indiaistore: Just the right amount of everything.
#iPhone11 available now at your nearest Apple authorized re-seller with a cashback of…",Just right amount everything available nearest Apple authorized re-seller cashback of…,"Sentiment(polarity=0.34285714285714286, subjectivity=0.46785714285714286)",0.34285714285714286,0.46785714285714286,en,0,38,aashray7289,,iPhone11,indiaistore,India,
1177902447932690438,Sat Sep 28 11:06:42 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @vectornator: Giveaway Alert!
Vectornator is coming to MacOS Catalina and we are giving away a brand new MacBook Pro 15!
Enter the givea…",Giveaway Alert Vectornator coming MacOS Catalina giving away brand new MacBook Pro Enter givea…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,441,ssleoss1,,,vectornator,"19.492152,-99.13665",
1177902162732408832,Sat Sep 28 11:05:34 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @amitbhawani: #iPhone11 is here, brought to you by @rudymancuso 

I'm impressed with it's features but the best part is the Card. 

http…",brought I 'm impressed 's features best part Card http…,"Sentiment(polarity=1.0, subjectivity=0.65)",1.0,0.65,en,0,71,DhotkarPratham,False,iPhone11,"amitbhawani, rudymancuso","Hinganghat, India",
1177902135352143872,Sat Sep 28 11:05:28 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,emmablinkxx,,"Apple, iPhone, iphone11",uibests,"Lagos, Nigeria",
1177902007245561856,Sat Sep 28 11:04:57 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,uibests,,"Apple, iPhone, iphone11",uibests,"Ibadan, Nigeria",
1177901995442786304,Sat Sep 28 11:04:54 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @vectornator: Giveaway Alert!
Vectornator is coming to MacOS Catalina and we are giving away a brand new MacBook Pro 15!
Enter the givea…",Giveaway Alert Vectornator coming MacOS Catalina giving away brand new MacBook Pro Enter givea…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,441,JustDanny92,,,vectornator,Manchester UK,
1177901847052312576,Sat Sep 28 11:04:19 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @phoneradarblog: The latest #iPhone India Price List.

#iPhone11
64GB - Rs 64,900
128GB - Rs 69,900
256GB - Rs 79,900

#iPhone11Pro
64GB…","The latest India Price List GB Rs ,900 GB Rs ,900 GB Rs ,900 GB…","Sentiment(polarity=0.5, subjectivity=0.9)",0.5,0.9,en,0,265,DhotkarPratham,False,"iPhone, iPhone11, iPhone11Pro",phoneradarblog,"Hinganghat, India",
1177901845492027392,Sat Sep 28 11:04:18 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @amitbhawani: The #AppleEvent in 7 Minutes - https://t.co/krOxIAB9U0

Know everything about the #iPhone11, #iPhone11Pro &amp; #iPhone11ProMa…",The Minutes Know everything amp …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,103,DhotkarPratham,False,"AppleEvent, iPhone11, iPhone11Pro",amitbhawani,"Hinganghat, India",
1177901747156787200,Sat Sep 28 11:03:55 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @vectornator: Giveaway Alert!
Vectornator is coming to MacOS Catalina and we are giving away a brand new MacBook Pro 15!
Enter the givea…",Giveaway Alert Vectornator coming MacOS Catalina giving away brand new MacBook Pro Enter givea…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,441,bluebluedanube,,,vectornator,,
1177901642454319104,Sat Sep 28 11:03:30 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @RedskullPro: Wide angle lens.
1st Samsung S10, 2nd iPhone 11, 3rd P30 Pro.
#iphone11 #HuaweiP30Pro #samsungS10 https://t.co/9nsgbilrNO",Wide angle lens st Samsung S10 nd iPhone rd P30 Pro,"Sentiment(polarity=-0.1, subjectivity=0.4)",-0.1,0.4,en,0,20,shutupgiorgia,False,"iphone11, HuaweiP30Pro, samsungS10",RedskullPro,"South London, England",
1177901634967482368,Sat Sep 28 11:03:28 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @batekiko: Me entering apple store to buy iphone 11 pro max after selling my left kidney
 #Apple #iPhone11 #iPhone11Pro #Iphone11ProMax…",Me entering apple store buy iphone pro max selling left kidney …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,9,dezhurenkrivec,,"Apple, iPhone11, iPhone11Pro, Iphone11ProMax",batekiko,,
1177901429245255680,Sat Sep 28 11:02:39 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @uibests: Which of these iPhones do you use or have you used before? Comment down here, let’s vibe #Apple #iPhone #iphone11 https://t.co…",Which iPhones use used Comment let ’ vibe,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,185,Michael16168,,"Apple, iPhone, iphone11",uibests,HOME,
1177901110394114048,Sat Sep 28 11:01:23 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @indiaistore: Just the right amount of everything.
#iPhone11 available now at your nearest Apple authorized re-seller with a cashback of…",Just right amount everything available nearest Apple authorized re-seller cashback of…,"Sentiment(polarity=0.34285714285714286, subjectivity=0.46785714285714286)",0.34285714285714286,0.46785714285714286,en,0,38,Yogi210875,,iPhone11,indiaistore,"Faridabad, India",
1177901090487980032,Sat Sep 28 11:01:18 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @amitbhawani: Challenge for Android Users posted on Instagram - https://t.co/oVeetJkweV 

#iphone11 #iPhone11Pro #iPhone11ProMax https:/…",Challenge Android Users posted Instagram https /…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,178,DhotkarPratham,False,"iphone11, iPhone11Pro, iPhone11ProMax",amitbhawani,"Hinganghat, India",
